年份,年龄组,性别,人口_人,劳动参与率,就业率,覆盖率,缴费人数_人,情景,情景标签,来源或假设
2051,30-34,女,172249.8,0.8178,0.963,0.85,115308.4,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,35-39,男,211471.0,0.9,0.963,0.85,155789.6,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,35-39,女,206305.2,0.7785,0.963,0.85,131465.8,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,40-44,男,214741.5,0.882,0.963,0.85,155035.0,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,40-44,女,210828.1,0.7407,0.963,0.85,127825.2,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,45-49,男,209241.5,0.89,0.963,0.85,152434.4,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,45-49,女,213830.1,0.7119,0.963,0.85,124609.8,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,50-54,男,238662.9,0.887,0.963,0.85,173282.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,50-54,女,235791.4,0.6657,0.963,0.85,128477.2,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,55-59,男,272298.5,0.8035,0.963,0.85,179092.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,55-59,女,276890.7,0.5357,0.963,0.85,121424.6,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,60-64,男,271880.4,0.6355,0.963,0.85,141429.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,60-64,女,291107.3,0.3261,0.963,0.85,77697.3,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2051,15-19,混合,191664.5,0.16,0.963,0.85,25101.9,低,悲观,男+女合计
2051,20-24,混合,221185.2,0.6,0.963,0.85,108630.7,低,悲观,男+女合计
2051,25-29,混合,243735.2,0.875,0.963,0.85,174570.7,低,悲观,男+女合计
2051,30-34,混合,348569.1,0.869,0.963,0.85,247944.1,低,悲观,男+女合计
2051,35-39,混合,417776.2,0.84,0.963,0.85,287255.4,低,悲观,男+女合计
2051,40-44,混合,425569.6,0.812,0.963,0.85,282860.2,低,悲观,男+女合计
2051,45-49,混合,423071.6,0.8,0.963,0.85,277044.2,低,悲观,男+女合计
2051,50-54,混合,474454.3,0.777,0.963,0.85,301759.3,低,悲观,男+女合计
2051,55-59,混合,549189.2,0.6685,0.963,0.85,300516.7,低,悲观,男+女合计
2051,60-64,混合,562987.7,0.4755,0.963,0.85,219126.4,低,悲观,男+女合计
2052,15-19,男,96952.9,0.18,0.963,0.85,14284.9,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,15-19,女,93842.0,0.1393,0.963,0.85,10703.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,20-24,男,110263.6,0.63,0.963,0.85,56861.4,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,20-24,女,108102.7,0.5694,0.963,0.85,50384.8,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,25-29,男,123301.8,0.915,0.963,0.85,92349.7,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,25-29,女,120545.4,0.8341,0.963,0.85,82301.2,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,30-34,男,167622.5,0.919,0.963,0.85,126093.6,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,30-34,女,163917.5,0.8179,0.963,0.85,109737.4,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,35-39,男,206411.2,0.9,0.963,0.85,152062.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,35-39,女,201677.2,0.7786,0.963,0.85,128532.1,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,40-44,男,216578.7,0.882,0.963,0.85,156361.4,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,40-44,女,212714.3,0.7407,0.963,0.85,128973.6,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,45-49,男,211590.8,0.89,0.963,0.85,154145.9,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,45-49,女,214728.5,0.7113,0.963,0.85,125025.0,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2052,50-54,男,233608.8,0.887,0.963,0.85,169612.6,低,悲观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
